"gene_id"	"proteinId"	"ecNum"	"definition"	"KEGG"	"Amean"	"Fstat.ANOVA"	"rawP.ANOVA"	"FDR.ANOVA"	"FC.Cel_vs_Glu"	"rawP.Cel_vs_Glu"	"FDR.Cel_vs_Glu"	"FC.Xyl_vs_Glu"	"rawP.Xyl_vs_Glu"	"FDR.Xyl_vs_Glu"	"FC.Xyl_vs_Cel"	"rawP.Xyl_vs_Cel"	"FDR.Xyl_vs_Cel"	"LIPO.Cel.1"	"LIPO.Cel.2"	"LIPO.Cel.3"	"LIPO.Glu.1"	"LIPO.Glu.2"	"LIPO.Glu.3"	"LIPO.Xyl.1"	"LIPO.Xyl.2"	"LIPO.Xyl.3"
"fgenesh1_kg.14_-_149_-_Locus182v1rpkm802.90"	"75459"	NA	NA	NA	10.9402225140255	3.91363178133519	0.0567928814467763	0.0895800323324363	-1.18228907158459	0.275368949912015	0.380749553580002	1.26599042916683	0.135503897030592	0.275335117430496	1.49676664913463	0.0198657344375795	0.0484416804668226	11.0219030848306	10.4891679145996	10.4861644047325	10.7551440792282	11.0846986334236	10.8821411512391	11.2184912435759	11.1100694047774	11.4142227098228
"fgenesh1_pg.14_-_136"	"66079"	NA	NA	NA	2.80133837042797	5.50275396129076	0.0253251671267416	0.0475115829054413	1.17111905698477	0.330943528463265	0.43985201127672	1.64993612126972	0.00916775802691297	0.0434417557342533	1.40885430172893	0.0514381867798402	0.0984098101141411	2.4123093125626	2.73331753597566	2.99175359026438	2.07997402505938	2.60371745666762	2.77002571028304	3.39853677581245	3.16386556686547	3.05854536036111
"gm1.6491_g"	"6491"	"1.14.11.9"	"Naringenin 3-dioxygenase."	"Flavonoids, stilbene and lignin biosynthesis"	6.89209401029102	9.52040156702638	0.00516986902661948	0.0143405700984589	1.66474238007867	0.00164794958834022	0.00705405103150422	1.20544837610036	0.145926285671469	0.289405215280187	-1.3810150754561	0.0217213409876588	0.0515761632306586	6.9646572156507	7.53331646055447	7.37933635972988	6.88918786478337	6.39074578682884	6.39147957448602	6.78234091138735	6.83788195573088	6.85989996346765
"e_gw1.14.479.1"	"58645"	NA	NA	NA	6.76165650800347	4.7252656241023	0.0369712161346543	0.0639879877222186	-1.08952145435159	0.371229606907059	0.4801364149282	1.20801569314444	0.0665528420431311	0.168981649665143	1.31615901487428	0.0137089142452022	0.0368137021228803	6.91433695047069	6.43070729198979	6.41989687370632	6.65397261659348	6.70940865853635	6.77264365788415	7.02330726086867	7.00562606004465	6.92500920193716
"e_gw1.14.305.1"	"58515"	NA	NA	NA	5.67405428346565	26.4474148986357	0.000119095174333295	0.00100694433434052	-2.22987678453428	3.2112274789347e-05	0.000360926585506612	-1.45042869654287	0.00745212846686944	0.0372755366617294	1.53739152420884	0.00316082258184276	0.0130392615079535	5.22482371915114	4.97621866405059	5.04367185342811	6.61119100853926	5.96260396434236	6.14181124541475	5.63388187635443	5.66464408923745	5.80764213067277
"gm1.6494_g"	"6494"	"3.1.1.8"	"Cholinesterase."	NA	1.96451144573275	1.16635103614536	0.351682592524	0.403550803097996	1.22991024914919	0.291636600357949	0.398908288483782	1.31146962140123	0.175598662760043	0.327714332588219	1.0663132714834	0.736714190633007	0.795409197832782	1.50819753379712	2.45416836628977	2.13709012920665	1.43946585899034	1.87186789095742	1.89246315663196	2.38351539906828	2.10874067921854	1.88509399743467
"fgenesh1_kg.14_-_159_-_Locus1823v1rpkm100.96"	"75469"	NA	NA	NA	6.28962455432409	8.57699568912327	0.00718397619065406	0.0184023518387686	-1.44682209101893	0.00216003617285691	0.00872380397300143	-1.1870696156238	0.0845843833508	0.198518146357551	1.2188182327105	0.0517944046030749	0.0989044796258462	6.28321708575507	5.90552911880626	5.86175694007481	6.71646820036733	6.45482451722993	6.47787302087572	6.34853959968688	6.32688313468551	6.2315293714353
"CE62628_5417"	"183745"	NA	NA	NA	5.19616104829727	5.37692508554218	0.0268713258730352	0.0495218646636468	1.24175966934317	0.0269822291641068	0.0607079941756408	-1.03597871536137	0.680123083579539	0.791438950947796	-1.28643658703369	0.0131613712893823	0.0356734930110766	5.36814508959314	5.4321385167298	5.46396586270741	5.30513248492982	5.07185496237829	4.95010407930106	5.18079642713543	4.9220440068231	5.07126800507737
"gm1.6497_g"	"6497"	NA	NA	NA	6.6808021820185	39.9138669602453	2.10429753552596e-05	0.00028873999116649	-1.52499312389501	0.000914913584764394	0.00455213465501065	-2.22877631451411	5.53386127716263e-06	0.000275153844165146	-1.46149925504028	0.00187748932315693	0.00926162275838517	6.34317505201509	6.86079670127437	6.77708114887297	7.31222875713005	7.22823653289621	7.26699582512352	6.05770805493819	6.14285815391144	6.13813941200468
"fgenesh1_kg.14_-_161_-_Locus286v1rpkm577.84"	"75471"	NA	NA	NA	7.67721789521397	6.26432778967076	0.0179541284877105	0.0363243321707707	-1.26026796932246	0.0193056248882442	0.0465497581407926	1.03983947248676	0.64662995905828	0.765439761372479	1.31047638041222	0.00872419152104511	0.0263919339557673	7.70548002011534	7.32630616982539	7.27604561953059	7.78139517238963	7.7775175653888	7.75011064646075	7.75426029210071	7.83850980426759	7.88533576684696
"fgenesh1_kg.14_-_162_-_Locus3824v1rpkm41.49"	"75472"	NA	NA	NA	6.23473148113423	4.46784804089545	0.0421912165417537	0.0710728413272352	-1.21850176638732	0.0144132733620391	0.0373670084261703	-1.12286733227161	0.112700955078164	0.242730571063354	1.08516984274735	0.247646041999723	0.336895539651009	6.18833213945136	6.05262518526157	6.0602079159549	6.49762245763876	6.36403885795634	6.29482895242074	6.12236938998321	6.2317647965183	6.30079363502285
"fgenesh1_kg.14_-_164_-_Locus133v1rpkm1074.26"	"75474"	NA	NA	NA	9.20584755978276	2.73217320281585	0.114584246484561	0.157910888877768	-1.32202161829024	0.0734566818175151	0.132990780584978	-1.32835365915034	0.0694001483082366	0.173917327602884	-1.00478966514049	0.97329344149086	0.979950001168483	9.32451972495902	8.94159448536933	8.95557623082693	9.06321555736027	9.53303140975292	9.83368077994604	8.97458766219356	9.25275981759389	8.97366237004286
"fgenesh1_kg.14_-_165_-_Locus2575v1rpkm71.44"	"75475"	"3.6.1.3"	"Adenosinetriphosphatase."	"Purine metabolism"	6.36714948267446	28.8192821941901	8.36035671995345e-05	0.00077781360908811	1.12554928593125	0.498725081669333	0.59958813661703	-2.83650545660602	0.000117059225266594	0.00222967624729501	-3.19262669122301	4.93243966723701e-05	0.000971988373270747	6.52361060580658	7.10306803636157	7.32014290797284	6.93195595022338	6.53111687770305	6.97186102803968	5.02831053364758	5.76212600245885	5.13215340185659
"CE62835_9073"	"183952"	NA	NA	NA	6.15825690257352	17.6773396611908	0.000585609597987643	0.00309195278599945	1.35889230480207	0.081300269257017	0.14416684496497	-1.84729954111842	0.00318002999818936	0.0208339138101272	-2.51028113109023	0.000185965283465087	0.00237695827106572	6.57111120327317	6.74055980885912	6.93337976282179	5.77568555915098	6.38316555037614	6.75890629376572	5.23903686753029	5.68246262057585	5.34000445680862
"CE62836_6924"	"183953"	NA	NA	NA	5.22464913770401	6.97294384672127	0.0133073836023809	0.0289285827919061	1.33802038427684	0.0427597503270954	0.0869320892108942	-1.18534279485251	0.204293605553138	0.361677723956817	-1.58601282186834	0.00439318739838946	0.0162875046843367	5.34166658340219	5.68816400030433	5.72962135883886	5.56631220147071	5.00098490512799	4.93185455062941	4.77803968098213	4.95173501300055	5.03346394557995
"gm1.6505_g"	"6505"	NA	NA	NA	4.09039118637174	2.05420295411851	0.180436688493197	0.230551166985521	-1.20908550439703	0.087264068951134	0.152135381044302	-1.16817718134043	0.151430589430075	0.296078350375262	1.03501893694727	0.737584743387103	0.796116482655314	4.16528169857832	4.0240244570275	3.75829396661255	4.1230288373076	4.37913933116624	4.2671807728845	4.09102821146838	4.12701863273956	3.87852476956101
"fgenesh1_kg.14_-_167_-_Locus2511v1rpkm73.61"	"75477"	NA	NA	NA	5.2928766785541	27.7461331797113	9.78058995297889e-05	0.000869719775917376	-1.48476312222397	0.00044479636665225	0.00261924009476478	-1.73098855241934	3.38984031790126e-05	0.00097888158103087	-1.16583482342056	0.0720396532700068	0.12780569866522	5.21318597880249	5.06852404343162	5.24805063093627	5.58519174545227	5.88063458263617	5.77463267441872	5.0311797497519	4.9069661717162	4.92752452984129
"fgenesh1_kg.14_-_168_-_Locus2294v1rpkm80.29"	"75478"	NA	NA	NA	6.48037584851877	5.78337729906531	0.02224661805381	0.0429376885213382	-1.23981626295253	0.0136828331675825	0.0358571418576647	-1.0089106723605	0.903828989360043	0.943382208092358	1.22886623852615	0.0168635112396932	0.0427740683741948	6.44618841684462	6.255244308395	6.13224059931196	6.48905551306611	6.69008350023321	6.5849133113919	6.61266268268345	6.56762188589275	6.54537241884998
"fgenesh1_kg.14_-_169_-_Locus1879v1rpkm97.73"	"75479"	NA	NA	NA	5.93125883164322	19.5482745598997	0.000397889046297759	0.00238035933036141	-1.2887178529904	0.00346412651248416	0.0125282571559398	-1.50552702401903	0.000117304490900577	0.00222967624729501	-1.16823633701165	0.0411461638342964	0.0835837115984571	5.84238131928712	5.92572182982898	5.88406907014443	6.41259706805823	6.17064945995026	6.16673501148761	5.65449701007682	5.66015485618142	5.66452385977412
"gm1.6509_g"	"6509"	NA	NA	NA	5.93488802572748	1.02193079477279	0.395653414022967	0.446768812225062	1.04477383328888	0.535591912335656	0.634362530023049	1.10222525334614	0.184940153352026	0.339030449585787	1.05498933666477	0.451243305456785	0.542503560827789	5.91960127035524	5.88346232104239	5.98756273852871	5.9122456883377	5.90906502283681	5.77974360974719	6.10613360308652	5.85736307804597	6.05881489956675
"fgenesh1_kg.14_-_170_-_Locus3111v1rpkm56.77"	"75480"	NA	NA	NA	5.38691928894525	1.98915514614375	0.188909906947724	0.239260388219216	-1.08313605310663	0.256514890857091	0.359916613820788	-1.14003303444779	0.0769490560109802	0.186125487284291	-1.05252985640906	0.457956771610697	0.548992406395196	5.3838020221021	5.2445469291881	5.4910556016129	5.49394216291361	5.46795314903846	5.50315265625546	5.32338411423868	5.27898992738278	5.29544703777521
"fgenesh1_kg.14_-_171_-_Locus4986v1rpkm22.15"	"75481"	NA	NA	NA	5.02153979468994	0.805556194071216	0.474655010784887	0.5219056692776	-1.08551847925621	0.421142978766029	0.528134538930239	-1.12922050433654	0.242733600608139	0.405077544646789	-1.04025912586055	0.694948920596855	0.76170459793302	5.14744415621821	4.8090157529627	5.04671813383792	4.87638462721264	5.25743263083563	5.22451364234436	4.91482293556635	5.07489575252547	4.84263052070616
"gm1.6512_g"	"6512"	NA	NA	NA	7.10556215425877	6.05854542027069	0.0196560021076115	0.0389180548058932	1.28210683551065	0.17990719101131	0.271506168866918	1.8143810957317	0.00636415674021896	0.0335699858488139	1.41515593356075	0.0719325220633783	0.127675975331405	7.48670600899368	6.85998974242939	6.82754616547469	6.11143926372649	7.03940851006364	6.94784469115456	7.52718043462316	7.49780212891844	7.65214244294485
"fgenesh1_kg.14_-_174_-_Locus4007v1rpkm38.48"	"75484"	"1.1.1.-"	"With NAD(+) or NADP(+) as acceptor."	"Bile acid biosynthesis; Vitamin B6 metabolism; Glycine, serine and threonine metabolism; Butanoate metabolism; Fructose and mannose metabolism; Galactose metabolism; Lysine degradation; Nucleotide sugars metabolism; Ascorbate and aldarate metabolism; Tetrachloroethene degradation; Benzoate degradation via CoA ligation; Glycerolipid metabolism"	5.32406040357135	0.455845104519598	0.646845150334282	0.680946913728238	-1.00483854181557	0.947762432345831	0.962505118632829	1.05844790293652	0.447751201527295	0.607136720438311	1.06356924737448	0.411376144318464	0.504016333476343	5.39672090687383	5.26906991174722	5.21051271731625	5.39957969312088	5.29830939257859	5.19930557046519	5.43158307434435	5.27898992738278	5.43247243831306
"fgenesh1_kg.14_-_185_-_Locus11200v13rpkm0.29"	"75495"	NA	NA	NA	5.992691318438	8.93619281238634	0.00632137546000829	0.0167538189483842	1.14510397517519	0.138017807449185	0.219867960604388	-1.24083401807398	0.0283359383124886	0.0942953164778781	-1.42088396662911	0.00198866382500482	0.00960185723352811	6.13844199343926	6.22547950936347	6.31641979802253	6.2120390109099	5.87883893929383	6.00302754868747	5.79110053346847	5.83363843397248	5.53523609878464
"fgenesh1_kg.14_-_188_-_Locus2270v1rpkm81.19"	"75498"	NA	NA	NA	8.0050466949433	2.30542767294785	0.151732421816769	0.19891863506204	1.16563233225908	0.112505595465333	0.18683742772699	1.18739240301308	0.0799038725961288	0.190450246175154	1.01866803978561	0.837543614663576	0.876170748069406	8.01375501782964	8.08753091260816	8.10828296753245	7.66769133021402	7.7985656188158	8.0799735474928	8.08179328065949	8.25680473823632	7.95102284110101
"fgenesh1_kg.14_-_189_-_Locus1212v1rpkm148.59"	"75499"	"3.4.25.1"	"Proteasome endopeptidase complex."	NA	7.60383128398122	2.90161723712808	0.102943186493987	0.144900158267126	-1.15454251663716	0.0384789086982124	0.0802053432832256	-1.05942501614817	0.359679056888974	0.524116004375596	1.08978219226389	0.183588240030461	0.266148002731937	7.52309789599007	7.46278331285997	7.49425151933492	7.7913009573401	7.62411861701193	7.68667706012138	7.58690071486586	7.68731970466298	7.57803177364375
"estExt_fgenesh1_pm.C_140162"	"120361"	NA	NA	NA	5.35860053625246	4.1825683826657	0.0490536473762673	0.0798384531760274	-1.23922809344014	0.0810585130951124	0.143772104020341	-1.36513090407556	0.0185273463943297	0.0701833081375518	-1.10159776985519	0.400970457917692	0.494089315287385	5.13824268562505	5.38579652580115	5.38191818556622	5.74722995875085	5.37164589864365	5.71540680660657	5.08739736210707	5.45516836773168	4.94459903543991
"fgenesh1_kg.14_-_193_-_Locus3224v3rpkm0.45_PRE"	"75503"	NA	NA	NA	5.13482182143086	0.695981078276036	0.521891020819519	0.566318511968919	1.0307696929188	0.760092928926688	0.823132512675837	1.11647041826428	0.28092890676956	0.445264599589473	1.08314245746088	0.42770357213153	0.51927529423731	5.42221671792827	5.04883083148966	4.86191693704862	4.99003541057866	5.11520639143633	5.09655661164948	5.24151649802667	5.24940947580164	5.18770751891838
"CE63171_6914"	"184288"	NA	NA	NA	7.5513267476849	4.69765068922556	0.0374923427923194	0.0647406875999849	1.24801896343566	0.165924908745307	0.25439334589744	1.57337491356027	0.0123806376304783	0.0532992129183667	1.26069792179194	0.149256704358148	0.227029849335691	7.987522479538	7.29261362312172	7.35926136607354	6.81800709905296	7.40270322165	7.45976758041363	7.87535936506227	7.76096901539556	8.0057369788564
"fgenesh1_kg.14_-_195_-_Locus2450v1rpkm75.39"	"75505"	NA	NA	NA	6.5088085338331	12.6734857397202	0.00197735559808176	0.00716851078242291	-2.26897887499551	0.00122300850474783	0.00570332164822776	-1.05860132721316	0.760655050161824	0.846324557886036	2.14337429650571	0.0019772513551475	0.00955904904986955	6.52007276711006	5.45796628490139	5.2664595632097	6.93090205581817	6.97531258655572	6.88441350404581	6.86346283342286	6.82891016689394	6.85177704254025
"fgenesh1_kg.14_-_196_-_Locus6416v1rpkm8.25"	"75506"	NA	NA	NA	5.65431688524517	15.2693734789954	0.00101260920638192	0.00452064892744132	1.88095008635946	0.000312989087638903	0.00201883339346468	1.25324516292078	0.0809205367736292	0.192173984465001	-1.50086363148274	0.00596660060974138	0.0202244864008751	5.85554176274048	6.28320397936638	6.32145937866367	5.56902445270213	5.09059387868554	5.06620209306607	5.48278425372026	5.66688347818056	5.55315869008145
"gw1.14.275.1"	"37528"	"3.2.1.73"	"Licheninase."	NA	9.95998300996121	3.60658767527283	0.0675096008188093	0.103230566791776	-1.30685571916226	0.121388536160602	0.198041097238983	1.16215842522065	0.363599137136104	0.528334105209574	1.51877338457222	0.0248924684461249	0.0572412413762652	10.0032757416066	9.4752263985273	9.41244039565334	9.54644773890989	10.2084816564686	10.2943127564505	10.2282256293452	10.1658964284035	10.3055403442859
"fgenesh1_pm.14_-_171"	"107580"	"2.7.7.7"	"DNA-directed DNA polymerase."	"Purine metabolism; DNA polymerase; Pyrimidine metabolism"	6.69675767849149	3.41223416995331	0.0755627799287139	0.112945520944612	1.08477924929254	0.415632322952314	0.523146266676609	-1.17822876708016	0.118296902628611	0.25129620279498	-1.27811811744809	0.028831612606268	0.0636712018812904	6.96812342106362	6.75017304894085	6.84339922134505	6.50472292165427	6.66529683522299	7.03947147472121	6.45493559174325	6.61825886297575	6.42643772875646
"gm1.6527_g"	"6527"	NA	NA	NA	5.97384289409504	0.410261244511513	0.674484917697298	0.704512070405024	-1.02757453698365	0.838780294548948	0.883868414241895	1.08952742971168	0.525372829903232	0.674518764272354	1.11957064411696	0.406490690208551	0.499252756761951	6.1778925922945	5.74696185406088	5.79448562562361	5.49963981461597	6.21828930673494	6.1191400892438	6.12639994740506	6.08709400482171	5.99468281205488
"gm1.6528_g"	"6528"	"1.2.1.27"	"Methylmalonate-semialdehyde dehydrogenase (acylating)."	"Propanoate metabolism; Inositol metabolism; Valine, leucine and isoleucine degradation"	6.60764092189404	59.8049904488137	3.5461375960397e-06	7.69491360435435e-05	3.43976682838084	9.44264869993011e-07	2.33978239072856e-05	2.02862189317589	0.000110564510042869	0.00216741081305969	-1.69561752239386	0.000976538944318533	0.00617345170513028	7.05462520231487	7.63209886983205	7.68032024604061	5.85561243974689	5.60677165540572	5.55772790639815	6.72058190800011	6.60079593657307	6.76023413273486
"CE63277_16120"	"184394"	NA	NA	NA	6.90713846877799	7.09098056312027	0.0126819730258541	0.0279062876547808	-1.29126085577275	0.00391471505740178	0.0137216062796324	-1.14518014910067	0.0748129888674443	0.182843724094001	1.12756133328612	0.108543460324896	0.177315992193063	6.8406139179166	6.63413807984127	6.70467702005424	7.09326118022533	7.12142666208282	7.07108260961795	6.88424072676242	6.77491369012957	7.0398923323717
"gw1.14.21.1"	"31624"	"6.3.5.4"	"Asparagine synthase (glutamine-hydrolysing)."	"Nitrogen metabolism; Alanine and aspartate metabolism"	6.55092236271384	11.7746384787708	0.00255196884557863	0.00860744927789953	-1.48109571347072	0.00241762463277169	0.00950341661929312	1.02547493333404	0.799984908868111	0.871360321453907	1.51882652803273	0.00161272928096064	0.00835655504878385	6.51534211282639	5.99938939939688	5.96841359779154	6.68680796026233	6.81177439177723	6.68455738455713	6.79167702518356	6.74978147858056	6.75055791404893
"fgenesh1_kg.14_-_204_-_Locus8314v1rpkm2.80"	"75514"	NA	NA	NA	2.86464535221402	13.3486369904494	0.00164643213718215	0.00628428790183521	2.50885734044855	0.000554972260009904	0.00312348705258948	1.32796406477032	0.151821132705036	0.296533055241782	-1.88925092704407	0.00611726592866953	0.0206234542399869	3.13396345720369	3.75210710542733	3.95271026275962	2.42951711914107	1.92851589070023	2.49965650144939	3.01375088725542	2.35081824883808	2.72076869715133
"gw1.14.107.1"	"33777"	NA	NA	NA	6.51694847972345	14.8611277732898	0.00111833444600633	0.00482000862262657	1.47879100920413	0.000345069717343962	0.00216983537505734	1.28449430541033	0.00658706242764567	0.0342015968780534	-1.15126318814759	0.0823249383820615	0.142254461995977	6.69237426039687	6.8656289985837	6.76047804053469	6.29629137990811	6.3157462273752	6.01318916025428	6.58266228235592	6.61362271170037	6.5125432564019
"fgenesh1_kg.14_-_206_-_Locus5417v1rpkm16.52"	"75516"	NA	NA	NA	5.54730837838753	0.184553981665485	0.834331767356374	0.848802562237352	1.1243360528821	0.558149664418062	0.653044675152067	1.05396034782772	0.791354577425921	0.865854002814604	-1.06677263067764	0.745133425989618	0.801862898162328	6.05288826619317	5.46222631439784	5.38913657822429	4.91527153477743	5.36396437052485	6.11779533180523	5.40528453560689	5.63521122391927	5.58399725003881
"fgenesh1_pm.14_-_178"	"107587"	NA	NA	NA	6.51378491907154	12.4624237421925	0.00209691359515066	0.00752563445142982	-1.43836622423874	0.000697748854728807	0.00370226035427836	-1.12280996727812	0.15148591254309	0.296109406762177	1.2810415530293	0.00796328669247508	0.0249118152029595	6.33111198292254	6.1692627073412	6.15923174499134	6.88484048951407	6.6400768598391	6.70798223275814	6.55202476072918	6.45939105010545	6.72014244344282
"fgenesh1_pg.14_-_179"	"66122"	NA	NA	NA	7.20256857223765	2.41648812624671	0.140816329742387	0.186859138159392	-1.06651793681056	0.508464460207821	0.60934575694179	-1.22366541852841	0.0577457229548324	0.153416450086653	-1.14734630923114	0.17451522006708	0.256324719206672	7.195838741496	7.23215710697638	7.28510255185109	7.67021969330959	7.15964217330271	7.16196122154841	7.07009414376156	6.96979724520175	7.0783042726914
"gm1.6536_g"	"6536"	NA	NA	NA	5.91570190794474	7.51570956035213	0.0107062071936046	0.0246072264126953	-1.53616189402522	0.0276591543575566	0.0619156025392174	1.22116113630959	0.256844450657953	0.419945151467751	1.87590120406333	0.00372889645776525	0.0145285701115213	5.9532208925535	5.26663628658766	5.00033442785229	6.11143926372649	5.917835851262	6.04890729525916	6.63641021117209	5.94854264103054	6.3579903020589
"CE63548_42331"	"184665"	NA	NA	NA	7.26044467743353	45.0214920176902	1.24690164274218e-05	0.000201247437778111	3.09855998881957	8.70732286443082e-06	0.000134515596843923	1.07519153290902	0.599167741943854	0.730402891137271	-2.88186792211444	1.5360382796781e-05	0.000465023201767062	7.95470182582842	8.49268320929078	8.49255111403591	7.03560020879338	6.69110709335059	6.31843514856822	6.82347197725088	6.72312803627426	6.8123234835093
"CE63632_85408"	"184749"	NA	NA	NA	8.38426921613985	55.672429805025	4.8829952127157e-06	0.000100168109445545	2.94315691345977	2.56776671373051e-06	5.2963715622771e-05	1.16357263893497	0.202324243283121	0.359623678638653	-2.52941399185329	9.63122374692428e-06	0.000352737697033695	9.086746041773	9.44917206855848	9.51305718298112	8.00015638844915	7.76736260972456	7.60936291169285	7.85364202968976	7.9331786491284	8.24574506326128
"fgenesh1_pg.14_-_183"	"66126"	"6.5.1.1"	"DNA ligase (ATP)."	NA	7.88839345066538	5.64973108089071	0.0236528446322423	0.0449925405368318	-1.09011591990935	0.228267025472248	0.3288236429865	1.1471566400836	0.068815706338043	0.172892127565002	1.25053371598485	0.00791979026999731	0.0248482178634099	7.85385110980027	7.68545532715588	7.67884840474078	7.79013909488058	7.8503384778229	7.9511219350632	8.0090724632417	8.02157865470716	8.15513558857599
"e_gw1.14.91.1"	"58722"	NA	NA	NA	6.20083823313014	0.989740576419653	0.406341011278948	0.456969680995847	-1.02272845204085	0.819674189903709	0.869470728708258	1.10963749953115	0.304476407126948	0.469213642181676	1.13485784222197	0.217643464790413	0.304332901170048	6.29844180057805	6.06247953041131	6.02665863724765	5.85783225078354	6.24223051493862	6.38478662633265	6.32183986225227	6.28230030647447	6.33097456915269
"fgenesh1_kg.14_-_210_-_Locus4522v1rpkm29.32"	"75520"	NA	NA	NA	5.09286247134931	3.84497096072574	0.0589997599465189	0.0924781206009319	1.13962422034404	0.16700802217224	0.255844976631131	-1.11810815318465	0.231648953992433	0.39277785604679	-1.27422313233337	0.0203482102345926	0.0492005036193252	5.11341459563672	5.46859286522921	5.23475607534495	5.26889173420992	4.96420010846782	5.0179971277793	4.88658426265814	4.90317196161965	4.97815351119807
"CE63621_5849"	"184738"	NA	NA	NA	6.12697219303615	1.64327593019231	0.242952688196744	0.295398993195328	-1.01126653261527	0.899316132012364	0.928503016385202	1.13823164558284	0.165225408747846	0.31389483018189	1.15105556954153	0.134953040231459	0.209908312835673	6.28321708575507	5.91177241689673	5.96680630363685	6.18400483535866	6.12744472058085	5.8988361162692	6.32066771958148	6.16520774600336	6.28479279324313
"gm1.6544_g"	"6544"	NA	NA	NA	6.49704665767245	1.12340789793486	0.364111858341459	0.416222873390328	-1.0998092662414	0.358300757710645	0.466791964062385	1.05175760112895	0.620427887993386	0.745784915634701	1.15673275556144	0.171710532882553	0.253082583604673	6.70073246132146	6.19252586976258	6.25057270347568	6.35247081172521	6.68289794126487	6.52022232234598	6.59628815153696	6.55074434711681	6.62696531050251
"gm1.6545_g"	"6545"	NA	NA	NA	6.25215266978714	2.87250042513266	0.104838270762976	0.146742307399035	-1.13687187497272	0.0799125915097717	0.142154560672465	1.01466029688561	0.828998782596136	0.892219446635864	1.15353875418073	0.055304009388665	0.104086823889179	6.09629921808455	6.09439218965517	6.1746304559283	6.41712001392045	6.35631661083521	6.14709425554196	6.35542423972346	6.29972198396798	6.32837506042719
"gm1.6546_g"	"6546"	NA	NA	NA	5.40971235730877	0.752281235739381	0.496946217642943	0.542228193876357	1.10828903297093	0.25646190328686	0.359909527079952	1.03548207464069	0.691461358967369	0.79856820229611	-1.07031213780838	0.444545415423945	0.536082071796174	5.30101470697402	5.53884934687796	5.63563878668579	5.47382129180779	5.1895208363868	5.3671581907747	5.35349836169417	5.50608605740815	5.32182363716952
"gm1.6547_g"	"6547"	NA	NA	NA	5.69900192966303	1.30376284468711	0.315209101005851	0.367654175912992	-1.01426772572498	0.829317656060331	0.876850719856494	-1.10041645641424	0.166517006605194	0.315789261326547	-1.08493687465771	0.232219104986672	0.319967157320597	5.70163896384896	5.7591319109382	5.73340750252949	5.84893243961587	5.7492092132669	5.65735227197394	5.53627543831219	5.68024730236129	5.62482232412041
"fgenesh1_kg.14_-_213_-_Locus244v3rpkm0.70_PRE"	"75523"	NA	NA	NA	5.52727085296363	4.87644691044564	0.0342682745887843	0.060212077138449	-1.39019132474618	0.0215584417201552	0.0508356722471499	-1.00775467288207	0.950151127851437	0.970048227890752	1.37949380157215	0.0240314047360462	0.0557047813393748	5.50806267606731	5.11526022193569	5.0190672394195	5.35312883399303	5.8770410582273	5.83807058671291	5.54030915357042	5.8115426992134	5.6829552075331
"fgenesh1_kg.14_-_215_-_Locus244v1rpkm661.06"	"75525"	NA	NA	NA	7.95872503363992	3.65261315566846	0.065756735563968	0.100920190231863	-1.17846402917097	0.482226368985631	0.586895052414348	-1.80128948456321	0.0262876309679684	0.0891049811772041	-1.52850612320377	0.0892889390282215	0.152151918797977	7.52191916112232	8.3772996427546	8.3521709055436	9.10982747344479	7.85216992409855	8.00011548141659	7.39309341375238	7.5713706629479	7.45055863767854
"gm1.6550_g"	"6550"	"1.1.1.62"	"Estradiol 17 beta-dehydrogenase."	"Androgen and estrogen metabolism"	6.35016978041942	74.031848646178	1.35341081743341e-06	3.66837848999639e-05	5.04812034144779	3.60918364540265e-07	1.10603064529319e-05	1.97333537338546	0.000522604624680521	0.00625791949298461	-2.55816644729133	4.22476434380874e-05	0.000888502260316975	7.23664762849164	7.61354652255657	7.89117162948375	5.47959880379041	5.33805980818992	4.91646825973336	6.40603773274231	6.03430053460392	6.23569710418291
"gw1.14.61.1"	"32541"	"3.5.1.4"	"Amidase."	"Tryptophan metabolism; Benzoate degradation via CoA ligation; Cyanoamino acid metabolism; Phenylalanine metabolism; Arginine and proline metabolism; Styrene degradation"	5.68841351380743	8.21653523664671	0.00819650955870122	0.0203443096250429	-1.71811087789664	0.00284135259811945	0.0107554099393355	-1.44902497547578	0.0222846475989501	0.0797574844053196	1.18570135572198	0.241509309722442	0.330162399380206	5.30650159752099	5.4321385167298	5.30003660169599	6.66669018879528	5.76484956685967	5.94960639072783	5.5463386585309	5.58161971283448	5.64794039057194
"fgenesh1_pg.14_-_195"	"66138"	NA	NA	NA	2.33463000527421	32.0314979215179	5.37698639813174e-05	0.000560700192738515	1.9464221022379	0.00164200636358814	0.00703663457638115	-1.76482039668292	0.0044774047418278	0.0264904293157156	-3.43508542658389	1.43618261790415e-05	0.000443739057416641	3.17052931540966	3.30734670199117	3.26718458380091	1.77632219262147	2.67166792726995	2.4145966580904	1.45907481702672	1.41054220059462	1.53440565066298
